phrase,pos,count,csv_source,classification
Greater Accra regions,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
alcoholism,NOUN_PHRASE,20,"ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
one-party state,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
low turnout,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
eloquence,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
inclusive access,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
eye care,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
droves,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
huge potential,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Police Academy,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
political office holders,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
@FelixKwakyeOfo1,NOUN_PHRASE,20,"ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
second Cohort,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Wenchi Municipality,NOUN_PHRASE,20,"ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
washing machines,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Africa Education Trust Fund,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Round Four,NOUN_PHRASE,20,myjoyonline_tokenized,CONCEPT
clear timeline,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
electoral laws,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
amicable resolution,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Allied Health Professionals,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Policy Actions,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
cartel,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
policyholders,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
amicable solution,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
second chances,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
affected victims,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
unemployment situation,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Interim Management Committee,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Edmund Yirenkyi Fianko,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
alarming figures,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Kwashieman,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Amin Adam,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
National Youth Organizer,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
second game,NOUN_PHRASE,20,"ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
(NPP) presidential primaries,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
death threats,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
EMY Africa Awards,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
public consumption,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Deputy Minister nominee,NOUN_PHRASE,20,myjoyonline_tokenized,NON-CONCEPT
significant majority,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
perfect time,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
faith-based schools,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
business sector,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Tamale South MP,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
Constable Forson,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
20th century,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Dramani,NOUN_PHRASE,20,"ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
military uniform,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
drug addicts,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Amewu,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
collaborative initiative,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Meanings,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Ghana Enterprise Agency,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
political point-scoring,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
4.8 months,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
GIFF,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
necessary equipment,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Sewua,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
new programme,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",CONCEPT
Ga West Municipality,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
40 countries,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
incumbent President,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
ISS,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized",NON-CONCEPT
Kwame Ntow Amoah,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Srem-Sai,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
hibiscus tea,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized",NON-CONCEPT
manifestation,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
St Peter,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
hairdressing,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
St Peter's Square,NOUN_PHRASE,20,"ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
sine die,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Kwabena,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
prolonged exposure,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
close eye,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Volta Regional House,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Manhyia North,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
fundamental issues,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Policy Advisor,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
remaining hostages,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized",NON-CONCEPT
enhanced cooperation,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
recent disturbances,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
41.61%,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-NOUN
Oyibi,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Oil programme,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
harmful products,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-CONCEPT
Government’s readiness,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Dr. Laurene Boateng,NOUN_PHRASE,20,myjoyonline_tokenized,NON-CONCEPT
G20 Summit,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Volunteering,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
unruly behaviour,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
infected persons,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
sanitation situation,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
remarkable growth,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
championing,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-NOUN
validation exercise,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Hammers,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
releases,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-NOUN
outstanding balance,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
presidential term limits,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
President Ruto,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Performance indicators,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Gideon Boako,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
governing NDC,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
voter turnout,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Quarrying,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
John Peter Amewu,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
SOCO project,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Meaningful reform,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
races,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
double-edged sword,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Ghana’s Black Stars,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
(IWD,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
authentication,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
relics,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
service provision,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
sanitation laws,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Hanan,NOUN_PHRASE,20,"citinewsroom_tokenized, myjoyonline_tokenized",NON-CONCEPT
Hawks,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
significant event,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Business Sustainability,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",CONCEPT
regional connectivity,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
complex issues,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
new way,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
NDC’s Ewurabena Aubynn,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
security men,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
voluntary blood donation,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
political party financing,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
physical fitness,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Under-declaration,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Offinso North,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Kwabena Adu Gyamfi,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
government’s recognition,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
hydration,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Albania,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized",NON-CONCEPT
JoyNews Research,NOUN_PHRASE,20,myjoyonline_tokenized,NON-CONCEPT
long-term financial stability,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
wrongdoers,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
infrastructure gap,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Dadwene,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-CONCEPT
Downing Street,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Premier,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
